registration_number,postal_code,transaction_value,transaction_date,built_area,latitude,longitude,neighborhood
18703501379.0,05203-200,130000,2023-04-20,62,-23.4059335,-46.7514593,Vila Fanton
7639900271.0,02752-070,338000,2023-04-19,80,-23.4932645,-46.6837891,Vila Carolina
11847801039.0,03251-190,270000,2023-04-26,194,-23.6061354,-46.5350741,Vila Industrial
19600601398.0,03022-000,420000,2023-04-19,105,-23.5270156,-46.6055429,Alto do Pari
11048106844.0,03721-010,630000,2023-04-20,94,-23.5024068,-46.5233323,Cangaiba
11135000106.0,03811-070,165000,2023-04-20,70,-23.4915911,-46.4827291,Jardim Matarazzo
4717503627.0,04304-110,718000,2023-04-20,172,-23.6280011,-46.6363692,Vila Monte Alegre
7146700224.0,02441-170,1200000,2023-04-20,369,-23.4673144,-46.6396112,Lauzane Paulista
5134500398.0,03211-110,550000,2023-04-13,155,-23.6022557,-46.5552063,Sítio da Figueira
12038300843.0,04655-050,405000,2023-04-13,115,-23.6610984,-46.6718921,Jardim Alzira
16018301732.0,05386-330,650000,2023-04-24,160,-23.564831,-46.756464,Rio Pequeno
26600700449.0,04865-060,400000,2023-04-17,120,-23.7813899,-46.7122675,Jardim Ipora
18002500023.0,05882-310,264000,2023-04-25,33,-23.6819681,-46.7873078,Jardim São Bento Novo
18808500021.0,05180-380,342000,2023-04-20,112,-23.4608055,-46.74993449999999,Jaraguá
6803401375.0,02244-000,770000,2023-04-17,126,-23.4909528,-46.6066604,Vila Dom Pedro II
5020700061.0,04248-030,60000,2023-04-19,96,-23.6128712,-46.59469420000001,Sacoma
11012101206.0,03736-040,264000,2023-04-11,71,-23.5105994,-46.5161356,Vila Buenos Aires
7200900370.0,02462-070,800000,2023-04-12,256,-23.4884159,-46.6429288,Chora Menino
18312100724.0,05782-370,615000,2023-04-20,82,-23.6516019,-46.7687077,Parque Munhoz
30300801596.0,03378-010,490000,2023-04-25,155,-23.5723943,-46.538981,Chácara Belenzinho
13227804254.0,08030-590,260000,2023-04-20,51,-23.508722,-46.4187688,Vila Nova Curuca
11912300450.0,04257-143,500000,2023-04-17,159,-23.6353314,-46.5926869,Parque Fongaro
10726300054.0,02864-050,25585,2023-04-25,150,-23.4713719,-46.6789522,Vila Penteado
20302900517.0,05271-130,350000,2023-04-18,144,-23.430388,-46.79425089999999,Jardim Santa Fe (Zona Oeste)
13106500181.0,08061-040,350000,2023-04-27,128,-23.5006989,-46.4652949,Jardim Pedro José Nunes
11414300734.0,08295-400,530000,2023-04-20,142,-23.5471676,-46.459585,Itaquera
7002103857.0,02372-100,1350000,2023-04-20,242,-23.4614271,-46.6251369,Tremembé
10901300054.0,02377-120,285000,2023-04-14,97,-23.4549791,-46.63089350000001,Horto Florestal
21402601466.0,02998-070,305000,2023-04-20,53,-23.4405173,-46.7227687,Loteamento City Jaragua
9127500780.0,04349-130,675000,2023-04-11,129,-23.648395,-46.6498664,Jardim Oriental
16100800453.0,04473-000,375000,2023-04-24,92,-23.6996896,-46.6520046,Balneário São Francisco
11134300408.0,03804-030,700000,2023-04-29,125,-23.500993,-46.4839479,Parque Boturussu
12123700516.0,04446-130,790000,2023-04-24,145,-23.687361,-46.6828754,Jardim Sabara
11738000639.0,03386-030,440000,2023-04-25,115,-23.5848646,-46.5320589,Jardim Colorado
11723800261.0,03278-120,360000,2023-03-31,110,-23.5832543,-46.5417652,Vila Ema
7612101157.0,02726-020,490000,2023-04-18,120,-23.4987677,-46.68777430000001,Vila Palmeiras
7141600388.0,02435-004,420000,2023-04-18,107,-23.4784248,-46.639008,Parque Mandaqui
16825800311.0,05758-160,530000,2023-04-25,203,-23.6292206,-46.76469900000001,Jardim Catanduva
7852808557.0,05143-320,450000,2023-04-25,60,-23.4973969,-46.7217118,Jardim Felicidade (Zona Oeste)
7852808573.0,05143-320,450000,2023-04-25,60,-23.4973969,-46.7217118,Jardim Felicidade (Zona Oeste)
10157200913.0,05514-090,700000,2023-05-01,70,-23.5778636,-46.7138581,Instituto de Previdencia
11350100421.0,03691-040,290000,2023-04-26,107,-23.5333008,-46.4831243,Jardim Nordeste
11420800948.0,08220-395,260000,2023-04-19,69,-23.5381216,-46.4589041,Vila Campanela
16703200865.0,05888-070,386000,2023-04-20,59,-23.6750925,-46.7924503,Parque Fernanda
8827900462.0,04640-001,6900000,2023-04-25,780,-23.6346313,-46.68064469999999,Jardim Petropolis
15926000571.0,05367-140,405000,2023-04-17,108,-23.571463,-46.7540665,Jardim Esmeralda
8009700088.0,05084-030,1850000,2023-04-26,322,-23.5291983,-46.721737,Alto da Lapa
902201425.0,01326-010,300000,2023-04-26,92,-23.5589516,-46.6453418,Bela Vista
8747600373.0,04727-120,700000,2023-04-25,182,-23.6432533,-46.71416019999999,Vila Cruzeiro
1205300937.0,01257-000,810000,2023-04-27,193,-23.5433051,-46.68689000000001,Sumaré
11287200361.0,08080-240,250000,2023-03-30,43,-23.488184,-46.4301447,Parque Paulistano
11809500531.0,03249-040,575000,2023-04-24,126,-23.6033096,-46.5320589,Vila Ivg
5307601654.0,03349-050,380000,2023-04-27,128,-23.5687247,-46.5647812,Vila Invernada
5133701187.0,03147-100,320000,2023-04-29,94,-23.5964298,-46.5676706,Vila Bela
11361100337.0,03534-150,426000,2023-04-25,84,-23.5476465,-46.5079894,Vila Talarico
11045601070.0,03874-000,264000,2023-04-26,84,-23.5118395,-46.4956583,Vila Rio Branco
11355800489.0,03563-080,70000,2023-04-27,50,-23.5447737,-46.4917913,Vila Nhocuné
26601500265.0,04865-110,90000,2023-04-27,80,-23.7852858,-46.7106868,Jardim Ipora
6108202564.0,03642-030,360000,2023-04-28,99,-23.5280478,-46.5380781,Penha de França
11620800186.0,03471-000,360000,2023-04-29,147,-23.5684684,-46.5191201,Jardim Vila Formosa
15605001581.0,03244-150,360000,2023-04-26,55,-23.6081528,-46.5400133,Jardim Guairaca
17330500150.0,04439-010,470000,2023-05-03,40,-23.6810136,-46.669176,Jardim Martini
13631000145.0,08465-270,290000,2023-05-03,23,-23.5637838,-46.3947194,Conjunto Habitacional Juscelino Kubitschek
24601500247.0,08485-190,246000,2023-04-20,24,-23.590319,-46.412654,Conjunto Habitacional Santa Etelvina II
10507800264.0,05172-090,690000,2023-04-27,121,-23.4798285,-46.7440863,Vila Pirituba
12512404969.0,05174-000,435000,2023-04-27,101,-23.4783165,-46.7409857,Jardim Regina
10730500089.0,02836-050,465000,2023-04-27,160,-23.4728493,-46.695437,Vila Serralheiro
16033100270.0,05396-390,1360000,2023-04-27,337,-23.5753957,-46.76939309999999,Parque dos Principes
19700600245.0,05037-001,820000,2023-04-29,171,-23.5140728,-46.68879500000001,Água Branca
10129700273.0,05519-140,430000,2023-04-28,138,-23.5868288,-46.7309087,Jardim Trussardi
25903300357.0,04849-190,350000,2023-04-28,97,-23.7408693,-46.6673654,Parque Residencial Cocaia
11136000193.0,03805-010,750000,2023-04-28,220,-23.5045216,-46.4797227,Parque Boturussu
13326500342.0,08191-380,125000,2023-04-28,40,-23.4805267,-46.3791164,Jardim Santa Terezinha (Zona Leste)
11502301651.0,08440-535,250000,2023-04-27,128,-23.5329923,-46.407512,Jardim Lajeado
19401900107.0,08341-340,400000,2023-04-28,140,-23.5976768,-46.4561514,Parque Boa Esperança
8815400168.0,04748-000,2350000,2023-04-28,250,-23.6496612,-46.68920079999999,Santo Amaro
30010700339.0,05679-165,2200000,2023-04-17,373,-23.6040661,-46.701929,Jardim Panorama
13317700180.0,08190-350,200000,2023-05-04,61,-23.4874456,-46.3924524,Vila Itaim
21402102011.0,02998-050,274000,2023-04-28,116,-23.4439028,-46.7254495,Loteamento City Jaragua
6854202205.0,02247-030,273000,2023-04-17,29,-23.484469,-46.60132369999999,Parada Inglesa
9003801215.0,04647-011,2500000,2023-04-25,291,-23.6471887,-46.6773245,Chácara Monte Alegre
13446402224.0,08140-060,349000,2023-04-27,55,-23.5110403,-46.39637,Itaim Paulista
12722800283.0,02678-000,444200,2023-04-28,50,-23.4545184,-46.6588125,Jardim Peri
19806701282.0,02319-050,440000,2023-04-24,204,-23.4508933,-46.5931122,Parque Casa de Pedra
21402102710.0,02998-060,335000,2023-04-19,171,-23.4420789,-46.72670360000001,Jaraguá
12125902892.0,04459-000,370000,2023-04-26,61,-23.6929086,-46.673401,Pedreira
18312100325.0,05782-370,490000,2023-04-28,83,-23.6516019,-46.7687077,Parque Munhoz
23201600839.0,08270-630,120000,2023-05-03,145,-23.5664976,-46.4600358,Jardim Nossa Senhora do Carmo
23201600820.0,08270-630,120000,2023-05-03,195,-23.5664976,-46.4600358,Jardim Nossa Senhora do Carmo
10121400076.0,05535-010,1750000,2023-04-20,306,-23.5838008,-46.7299242,Rolinópolis
18312002218.0,05782-470,360000,2023-04-28,81,-23.6503856,-46.7658361,Parque Munhoz
18422500115.0,05856-020,264000,2023-04-28,30,-23.6499104,-46.7851905,Jardim Eledy
20204703271.0,05265-040,190000,2023-04-25,100,-23.4511354,-46.7907832,Jardim Jaragua
8907301311.0,04635-030,450000,2023-05-02,140,-23.6428525,-46.6695054,Vila Alexandria
10145000167.0,05612-000,6100000,2023-05-02,673,-23.5910249,-46.7105358,Jardim Guedala
11134100743.0,03804-040,430000,2023-04-28,88,-23.5004952,-46.4818271,Parque Boturussu
20110504508.0,05547-030,620000,2023-04-28,209,-23.5931734,-46.7737395,Jardim Rosa Maria
18312401007.0,05782-370,660000,2023-04-28,90,-23.6516019,-46.7687077,Parque Munhoz
12125901446.0,04459-000,207175,2023-05-02,61,-23.6929086,-46.673401,Pedreira
5803700630.0,03545-020,400000,2023-05-09,134,-23.5311259,-46.5137335,Vila Guilhermina
11419800603.0,08220-390,200000,2023-05-03,153,-23.5383155,-46.4631912,Vila Campanela
15926600013.0,05528-290,380000,2023-05-02,230,-23.5922857,-46.7625647,Jardim Dracena
21402101137.0,02998-050,250000,2023-05-02,116,-23.4439028,-46.7254495,Loteamento City Jaragua
16034200104.0,05396-450,1050000,2023-05-03,175,-23.5718365,-46.7712736,Parque dos Principes
15920301081.0,05527-040,380000,2023-04-28,130,-23.5980861,-46.7575637,Jardim Celeste
5117000579.0,03212-000,490000,2023-05-04,149,-23.6045138,-46.5618615,Vila California
20110501266.0,05547-030,110184,2023-05-09,154,-23.5931734,-46.7737395,Jardim Rosa Maria
15224800047.0,08330-220,202994,2023-05-09,30,-23.6209564,-46.4631912,Vila Ester
20110501304.0,05547-030,112320,2023-05-05,154,-23.5931734,-46.7737395,Jardim Rosa Maria
24818300401.0,08345-330,96182,2023-04-28,60,-23.6097622,-46.4439092,Jardim da Conquista (Zona Leste)
5916500548.0,03656-020,600000,2023-04-25,109,-23.5256138,-46.5108304,Vila Ré
6749300758.0,02317-170,349000,2023-05-03,292,-23.4585579,-46.5898177,Jardim Guapira
7151500068.0,02436-030,650000,2023-05-05,145,-23.4784569,-46.634786,Jardim Picolo
13450800557.0,08121-000,77485,2023-05-03,50,-23.4965436,-46.3877075,Jardim Sao Luis (Zona Leste)
5820400682.0,03552-130,445000,2023-05-05,139,-23.5363415,-46.5064246,Cidade Patriarca
9134100466.0,04323-220,452000,2023-05-04,176,-23.6563002,-46.643633,Jabaquara
9002000197.0,04645-040,2400000,2023-04-28,244,-23.6454237,-46.6783897,Chácara Monte Alegre
18718600181.0,05207-090,230000,2023-05-03,70,-23.3988487,-46.7513856,Vila Caiuba
15306800261.0,03978-030,130000,2023-05-09,78,-23.6208953,-46.509777,Jardim Adutora
12512404470.0,05174-000,600000,2023-04-26,80,-23.4783165,-46.7409857,Jardim Regina
12102901334.0,04445-060,670000,2023-04-28,132,-23.6818837,-46.6845687,Vila Arriete
17306300724.0,04433-050,24000,2023-05-09,56,-23.685097,-46.6562783,Jardim Itapura
6731100307.0,02257-060,217000,2023-05-03,63,-23.4727537,-46.5827181,Vila Constança
17814700190.0,04832-090,400000,2023-05-04,160,-23.7372945,-46.7162745,Jardim Kioto
20100600121.0,05570-010,200000,2023-05-04,133,-23.604304,-46.7939629,Jardim Paulo VI
11035700483.0,03671-030,300000,2023-05-04,89,-23.5185564,-46.5055831,Jardim Popular
21402600354.0,02998-070,280000,2023-04-27,139,-23.4405173,-46.7227687,Loteamento City Jaragua
6610600333.0,02228-000,490000,2023-05-04,175,-23.4818506,-46.5687873,Parque Edu Chaves
9517200099.0,04786-000,1100000,2023-05-04,681,-23.6978794,-46.7035711,Interlagos
16624700210.0,05864-020,380000,2023-05-08,60,-23.6767728,-46.7629804,Jardim Remo
18417000150.0,05857-180,240000,2023-05-04,80,-23.6593638,-46.7801368,Jardim Aurelio
8740700720.0,04753-140,300000,2023-05-11,160,-23.6566748,-46.7143417,Jardim Promissao
10114700507.0,05594-001,550000,2023-05-10,50,-23.5838287,-46.7384805,Jardim Bonfiglioli
23004700172.0,08255-430,330000,2023-05-05,227,-23.5490404,-46.434875,Conjunto Residencial José Bonifácio
5903301142.0,03621-010,475000,2023-05-04,114,-23.5203335,-46.52312999999999,Vila Marieta
9043200093.0,04679-040,530000,2023-05-05,144,-23.6721119,-46.6794719,Vila Santana
5206700721.0,03186-020,890000,2023-04-27,154,-23.5647052,-46.5811366,Vila Bertioga
4215700582.0,04141-000,400000,2023-04-20,60,-23.6038426,-46.6287551,Chácara Inglesa
11302300503.0,03551-000,180000,2023-05-04,41,-23.531715,-46.5040792,Cidade Patriarca
24506700064.0,08490-600,76856,2023-05-05,36,-23.591723,-46.39561980000001,Chacara Santa Etelvina
7006702836.0,02311-010,575000,2023-05-08,160,-23.4704904,-46.6022277,Vila Mazzei
6114804600.0,03641-010,330000,2023-05-05,70,-23.5244791,-46.5377845,Penha de França
10726700151.0,02864-030,400000,2023-05-05,235,-23.4727019,-46.6808004,Vila Penteado
4013800225.0,04204-002,440000,2023-05-09,61,-23.5932193,-46.6058443,Ipiranga
15527000187.0,03986-180,400000,2023-04-28,120,-23.6081514,-46.5203236,Vila Alzira
11932700179.0,04256-230,395000,2023-05-05,120,-23.6307942,-46.5899183,Jardim Patente Novo
7017800222.0,02307-230,600000,2023-05-05,189,-23.4770069,-46.6091246,Tucuruvi
30805000353.0,02855-250,300000,2023-05-05,54,-23.4570893,-46.6993188,Jardim Carombé
11249800871.0,08021-150,104682,2023-05-05,70,-23.4997984,-46.4370526,Vila Giordano
10162100875.0,05596-100,675000,2023-05-08,242,-23.5812128,-46.7445683,Jardim Pinheiros
18900103481.0,02995-005,270000,2023-05-05,107,-23.4502146,-46.7412945,Jardim Sao Joao (Jaragua)
11046700145.0,03737-260,580000,2023-05-11,152,-23.5093896,-46.5143065,Vila Buenos Aires
11212500279.0,08080-670,332000,2023-05-09,86,-23.4837024,-46.4260155,Parque Paulistano
7704500384.0,02920-100,300000,2023-05-06,84,-23.4903492,-46.7222405,Vila Pereira Barreto
14734102030.0,08275-580,348000,2023-05-03,107,-23.5684793,-46.4815265,Fazenda Aricanduva
11144100592.0,03809-060,300000,2023-05-05,114,-23.4898819,-46.4756645,Jardim Belem
14608300325.0,03582-080,600000,2023-05-15,100,-23.5561576,-46.4956484,Jardim Brasilia (Zona Leste)
16030200193.0,05396-290,1700000,2023-05-08,413,-23.5669501,-46.7706215,Parque dos Principes
20110501762.0,05547-030,735000,2023-05-08,142,-23.5931734,-46.7737395,Jardim Rosa Maria
20110500952.0,05547-030,750000,2023-05-03,154,-23.5931734,-46.7737395,Jardim Rosa Maria
12416500456.0,05171-010,395000,2023-05-02,83,-23.4791566,-46.75234,Conjunto Residencial Vista Verde
11841900264.0,03263-080,467000,2023-05-09,150,-23.5876096,-46.5468072,Parque São Lucas
6736101611.0,02274-001,80000,2023-05-15,91,-23.4676664,-46.5871617,Vila Nelson
18803101690.0,05181-300,315000,2023-05-03,60,-23.4567168,-46.7423042,Jaraguá
18804400608.0,05181-000,365000,2023-05-08,121,-23.4552305,-46.7475254,Jaraguá
13118300069.0,08072-000,300000,2023-05-08,200,-23.4911289,-46.4582564,União Vila Nova
5821800137.0,03547-080,560000,2023-05-09,180,-23.5373867,-46.5106341,Cidade Patriarca
5134001669.0,03211-090,870000,2023-04-26,252,-23.6041725,-46.5537249,Sítio da Figueira
13944300598.0,08032-150,375000,2023-05-03,82,-23.5144976,-46.4282677,Jardim Santo Antonio
14018100379.0,08050-110,215000,2023-05-10,80,-23.5131672,-46.4532749,Jardim Santana
21402501291.0,02998-030,500000,2023-04-27,261,-23.4402036,-46.7245628,Jaraguá
22703700243.0,02360-001,270000,2023-05-04,100,-23.4388401,-46.57840179999999,Jardim Fontalis
17321200204.0,04431-140,325000,2023-05-09,50,-23.688898,-46.6556215,Jardim Selma
15017300561.0,03962-125,212000,2023-05-03,80,-23.6103902,-46.4808501,Cidade São Mateus
13112001833.0,03813-010,280000,2023-05-10,45,-23.4896616,-46.4720267,Vila Santa Inês
8827900543.0,04640-001,8500000,2023-05-11,829,-23.6346313,-46.68064469999999,Jardim Petropolis
26702700049.0,04858-250,33000,2023-05-16,40,-23.7765991,-46.7084217,Jardim Sao Judas Tadeu
26702900455.0,04858-240,17100,2023-05-16,40,-23.7766872,-46.7078177,Jardim Sao Judas Tadeu
26702900455.0,04858-240,74000,2023-05-16,40,-23.7766872,-46.7078177,Jardim Sao Judas Tadeu
30504702091.0,02618-290,420000,2023-05-10,174,-23.4665094,-46.647996,Vila Amalia (Zona Norte)
10508000113.0,05172-270,470000,2023-05-08,150,-23.4812642,-46.7458847,Vila Pirituba
14901600507.0,03930-070,500000,2023-04-17,142,-23.5803739,-46.4977634,Jardim Sao Cristovao
16726700422.0,05859-000,360000,2023-05-17,135,-23.6662933,-46.7717323,Capão Redondo
12700600771.0,02850-120,220000,2023-05-10,26,-23.4609667,-46.6849461,Parque Belem
12820700038.0,02374-170,750000,2023-05-12,285,-23.4493543,-46.6215656,Vila Irmaos Arnoni
18803102026.0,05181-300,80824,2023-05-17,74,-23.4567168,-46.7423042,Jaraguá
19008600837.0,02883-010,370000,2023-05-10,62,-23.4378283,-46.71503939999999,Vila Nova Parada
6920600544.0,02038-050,560000,2023-05-08,100,-23.4937729,-46.624157,Santana
5921501123.0,03616-000,839000,2023-05-10,184,-23.5162776,-46.5281505,Vila Salete
5104000729.0,03146-010,525000,2023-05-10,185,-23.593571,-46.57511220000001,Vila Lucia
10508200661.0,05171-060,380000,2023-05-11,170,-23.4810834,-46.7470936,Jardim Santa Monica
18720800389.0,05211-210,150000,2023-05-11,119,-23.4099722,-46.7541684,Vila Perus
16000700627.0,05352-020,1716700,2023-05-08,216,-23.5527354,-46.7585801,Cidade São Francisco
5115502038.0,03211-155,525000,2023-04-27,116,-23.5962312,-46.5561521,Vila Alpina
13500600149.0,08431-430,200000,2023-05-18,52,-23.5206399,-46.4175328,Parque Guaianazes
14724000626.0,03570-350,234000,2023-05-12,140,-23.5680126,-46.4885167,Parque Savoy City
12416400966.0,05171-010,410000,2023-05-09,76,-23.4791566,-46.75234,Conjunto Residencial Vista Verde
5133100663.0,03227-000,760000,2023-05-12,163,-23.5905193,-46.5667925,Jardim Avelino
10509900541.0,05174-240,400000,2023-05-04,138,-23.4740724,-46.7420508,Jardim Regina
24508000159.0,08470-270,450000,2023-05-11,36,-23.5907744,-46.40544939999999,Cidade Tiradentes
16711300296.0,05883-260,450000,2023-05-11,280,-23.6741104,-46.780065,Jardim do Colegio
18509201284.0,05568-000,550000,2023-05-12,122,-23.5885127,-46.7877674,Jardim Sao Jorge (Raposo Tavares)
18813900571.0,05187-010,200000,2023-05-11,60,-23.433383,-46.75495249999999,Jardim Ipanema(Zona Oeste)
24521700223.0,08471-110,185958,2023-05-11,120,-23.6012284,-46.39561980000001,Cidade Tiradentes
13332700099.0,08111-020,230000,2023-05-11,90,-23.4883583,-46.3905181,Vila Itaim
14514200483.0,08275-200,340000,2023-05-03,250,-23.5717386,-46.47919040000001,Jardim Nossa Senhora do Carmo
11243100450.0,08010-260,300000,2023-05-12,68,-23.4963283,-46.4341241,Vila Doutor Eiras
16030800166.0,05396-315,550000,2023-05-16,507,-23.571602,-46.7758271,Parque dos Principes
7848400131.0,05119-090,1350000,2023-05-05,400,-23.4934726,-46.7360503,City América
20110500601.0,05547-030,743000,2023-05-08,154,-23.5931734,-46.7737395,Jardim Rosa Maria
11248900978.0,08021-020,280000,2023-05-12,69,-23.5010033,-46.4379537,Vila Rosaria
5333200351.0,03375-020,380000,2023-05-11,135,-23.571826,-46.5506778,Chácara Mafalda
18202700999.0,05870-150,260000,2023-05-12,56,-23.6801426,-46.7733955,Jardim Fraternidade
14409800751.0,08290-430,150000,2023-05-19,46,-23.5547253,-46.4556787,Vila Carmosina
6613401129.0,02228-050,720000,2023-05-09,218,-23.4758391,-46.5728462,Parque Edu Chaves
10600800694.0,02957-120,250000,2023-05-15,69,-23.4683114,-46.7238265,Vila Mirante
11434900613.0,08215-255,240000,2023-05-12,53,-23.5308474,-46.4472822,Jardim Redil
11819400122.0,03265-040,430000,2023-05-17,145,-23.5940415,-46.540486,Vila Divina Pastora
5209101363.0,03191-080,530000,2023-05-19,120,-23.5690281,-46.5730038,Vila Leme
11342202731.0,03668-000,575000,2023-05-11,170,-23.5333065,-46.4876899,Vila Ré
10119700106.0,05537-080,1050000,2023-05-15,191,-23.5860408,-46.73451499999999,Jardim Peri Peri
13431500421.0,08122-130,350000,2023-05-12,82,-23.494694,-46.3797164,Jardim das Oliveiras
5820400615.0,03552-050,640000,2023-05-11,117,-23.5357017,-46.5052823,Cidade Patriarca
1405000325.0,01405-002,743752,2023-05-12,100,-23.5699182,-46.659822,Jardim Paulista
15709601781.0,04182-010,500000,2023-05-11,84,-23.6406399,-46.5992142,Jardim Santa Emilia
14209800022.0,08220-240,750000,2023-05-19,120,-23.5379406,-46.4715297,Cidade Antônio Estêvão de Carvalho
21402600745.0,02998-070,275000,2023-03-16,142,-23.4405173,-46.7227687,Loteamento City Jaragua
7849100591.0,05145-200,521000,2023-05-08,66,-23.4963808,-46.7283355,Jardim Iris
11127100938.0,03803-010,250000,2023-05-12,56,-23.4962747,-46.4870134,Parque Boturussu
14009800061.0,08235-000,500000,2023-05-17,195,-23.518422,-46.458984,Parque Guarani
9905500121.0,05065-100,480000,2023-05-05,96,-23.5202936,-46.6958144,Parque Residencial da Lapa
13317300077.0,08190-490,230000,2023-05-16,60,-23.4847705,-46.3919435,Vila Itaim
17123300458.0,05749-300,450000,2023-05-19,120,-23.6196701,-46.7471998,Jardim das Palmas
4512700048.0,04078-002,4705882,2023-05-19,400,-23.6091822,-46.6562016,Planalto Paulista
10210700921.0,03274-120,400000,2023-05-15,117,-23.5783633,-46.5554146,Vila Santa Clara
15704300277.0,04177-000,240000,2023-05-15,100,-23.64325,-46.6118724,Parque Bristol
9034900797.0,04675-090,513000,2023-05-20,109,-23.662684,-46.6901451,Jardim Taquaral
8628700307.0,04622-001,1900000,2023-04-27,360,-23.6316779,-46.6764191,Brooklin
11271605391.0,08011-580,300000,2023-05-12,63,-23.4958313,-46.4478669,Jardim Alto Pedroso
17330200181.0,04467-135,43000,2023-05-22,100,-23.6935475,-46.6537881,Parque Primavera
7830700141.0,05135-330,540000,2023-05-15,165,-23.4974988,-46.7480004,Jardim Santo Elias
13446402321.0,08140-060,305000,2023-05-16,55,-23.5110403,-46.39637,Itaim Paulista
1403800154.0,01409-003,3100000,2023-05-16,153,-23.5663884,-46.6625375,Jardim Paulista
11232500134.0,08070-130,450000,2023-05-17,70,-23.4930928,-46.4623767,Parque Cruzeiro do Sul
30401603145.0,02066-010,670000,2023-05-19,157,-23.5087046,-46.6085568,Vila Guilherme
10912901453.0,02353-050,462172,2023-05-23,200,-23.4525766,-46.6053168,Parque Ramos Freitas
11851600115.0,03265-170,350000,2023-05-19,120,-23.5959345,-46.5399086,Vila Divina Pastora
16024100476.0,05372-050,465000,2023-05-18,92,-23.5835041,-46.763448,Jardim Ester
7041200752.0,02340-000,1650000,2023-05-12,210,-23.473835,-46.6139306,Tucuruvi
7852809235.0,05143-320,490000,2023-05-09,61,-23.4973969,-46.7217118,Jardim Felicidade (Zona Oeste)
13104600758.0,08061-250,117000,2023-05-23,30,-23.502539,-46.4628907,Jardim Pedro José Nunes
15421100226.0,03927-020,450000,2023-05-16,75,-23.6011364,-46.5001694,Conjunto Promorar Sapopemba
18312206131.0,05782-360,700000,2023-05-16,244,-23.6518482,-46.76554230000001,Parque Munhoz
9031101826.0,04648-070,1870000,2023-05-15,183,-23.6504191,-46.67460819999999,Vila Nova Caledonia
18304200472.0,05796-100,220000,2023-05-23,60,-23.6508339,-46.7720843,Jardim Vale das Virtudes
11350700796.0,03691-180,370000,2023-05-16,77,-23.534881,-46.4815265,Jardim Nordeste
18002500015.0,05882-360,369496,2023-04-25,40,-23.6831857,-46.7870152,Jardim São Bento Novo
16615500484.0,05869-250,315000,2023-05-18,120,-23.6749918,-46.77255659999999,Capão Redondo
13835700048.0,08253-001,215000,2023-05-17,50,-23.5436218,-46.43915519999999,Itaquera
6807000979.0,02073-000,850000,2023-05-17,162,-23.5009769,-46.6070777,Vila Paiva
14712800061.0,03579-020,350000,2023-04-27,26,-23.566175,-46.4947842,Jardim Marília
11824903072.0,03237-097,600000,2023-05-05,160,-23.59368,-46.5506318,Vila Macedopolis
9506600198.0,04805-340,700000,2023-05-18,250,-23.7126805,-46.706046,Cidade Dutra
21402500856.0,02998-030,250000,2023-05-11,54,-23.4402036,-46.7245628,Jaraguá
4503901095.0,04048-050,900000,2023-05-22,100,-23.6051646,-46.642024,Mirandópolis
16712700761.0,05882-415,405000,2023-05-18,146,-23.6792068,-46.78277079999999,Jardim Capao Redondo
18807700696.0,05180-210,265000,2023-05-17,62,-23.4590986,-46.7501906,Jaraguá
14512901719.0,08275-150,635000,2023-05-24,205,-23.5724682,-46.4766024,Jardim Nossa Senhora do Carmo
12106200535.0,04456-205,810000,2023-05-17,183,-23.6863294,-46.6776263,Jardim Santa Cruz (Campo Grande)
5924700925.0,03664-010,300000,2023-05-18,44,-23.525455,-46.4990748,Vila Ré
5805500086.0,03542-100,645000,2023-05-23,104,-23.5309255,-46.5155099,Vila Guilhermina
17016300063.0,05659-020,800000,2023-05-19,140,-23.6121316,-46.7239612,Paraisópolis
16119800122.0,04470-060,150000,2023-05-19,100,-23.7147465,-46.6559505,Jardim Apura
15526400319.0,03986-120,280000,2023-05-19,83,-23.6078706,-46.5212262,Jardim Mimar
8107600711.0,05452-000,3700000,2023-05-16,363,-23.546878,-46.7087237,Vila Madalena
11813300932.0,03267-080,730000,2023-05-18,125,-23.6003847,-46.5297546,Vila Nova Pauliceia
12011401150.0,04658-010,246853,2023-05-25,100,-23.6682979,-46.6718166,Vila Constança
9520900373.0,04783-170,807600,2023-05-19,168,-23.6933339,-46.7070958,Interlagos
5907401869.0,03651-030,257387,2023-05-19,83,-23.5281347,-46.5203236,Vila Esperança
30007800387.0,05688-090,5000000,2023-05-18,434,-23.6136615,-46.7069854,Vila Morumbi
10712500404.0,02832-020,465000,2023-05-18,120,-23.4785562,-46.6939016,Vila Portuguesa
18720600150.0,05208-220,280000,2023-05-19,110,-23.4115881,-46.7526916,Vila Perus
22601800362.0,02290-010,267535,2023-05-20,160,-23.418077,-46.5823415,Flor da Cantareira
12404000143.0,05158-440,290000,2023-05-15,44,-23.4882123,-46.7585045,Jardim Jaragua (Sao Domingos)
18312000703.0,05782-470,345000,2023-05-15,94,-23.6503856,-46.7658361,Parque Munhoz
16031800100.0,05396-170,1015000,2023-05-19,179,-23.5712048,-46.76763649999999,Parque dos Principes
15303000078.0,03977-170,300000,2023-05-15,95,-23.6190609,-46.4969816,Conjunto Habitacional Marechal Mascarenhas de Morais
5508200304.0,03429-000,470000,2023-05-23,66,-23.5530394,-46.5380781,Vila Carrão
12017601143.0,04401-160,565799,2023-05-22,220,-23.670673,-46.6636433,Vila Marari
