registration_number,postal_code,transaction_value,transaction_date,built_area
6102902394.0,03638-010,405000,2022-12-19,66
20110502920.0,05547-030,730000,2022-12-14,142
16026400620.0,05374-200,410000,2022-12-07,104
11334400716.0,03680-010,502284,2022-12-13,146
10009700462.0,03136-010,350000,2022-12-13,90
11828700028.0,03264-030,750000,2022-12-13,195
14208100477.0,08220-010,550000,2022-12-16,99
7822300326.0,05122-040,319000,2022-12-13,68
7605800711.0,02566-060,387000,2022-12-02,111
12303900335.0,05632-030,320000,2022-12-15,110
12303000997.0,05634-000,600000,2022-12-20,145
18420803031.0,05791-900,33840,2022-12-19,55
1510001085.0,01450-030,5000000,2022-12-15,289
18404500354.0,05891-170,225000,2022-12-14,110
9008400030.0,04663-120,2150000,2022-12-08,237
3205201264.0,03124-010,280000,2022-12-17,59
17126706617.0,05634-001,1222008,2022-12-09,137
9601100180.0,05469-020,2320000,2022-12-15,356
17118100063.0,05641-050,535000,2022-12-19,352
8427500262.0,05673-030,3642061,2022-12-20,599
19213600347.0,08141-690,304042,2022-12-13,219
11343001519.0,03668-070,510000,2022-12-13,142
3108600214.0,03330-020,1700000,2022-12-15,296
8244501154.0,05580-001,600000,2022-12-14,70
13403800813.0,08160-390,380000,2022-12-13,139
16606801371.0,05860-020,530000,2022-12-13,129
2406800784.0,05054-170,1250000,2022-12-15,233
12733500197.0,02851-030,325000,2022-12-20,60
6903300295.0,02239-010,600000,2022-12-14,102
11245200142.0,08020-030,400000,2022-12-14,90
16036300173.0,05386-330,685000,2022-12-16,196
6412100350.0,02125-040,270000,2022-12-15,74
6822500510.0,02205-010,408000,2022-12-15,140
12512404111.0,05174-000,70810,2022-12-21,79
11411204793.0,08295-340,320000,2022-12-02,74
14026002534.0,08240-217,280000,2022-09-30,74
15600300629.0,03245-040,320000,2022-12-19,219
15217100019.0,08330-000,502000,2022-12-16,127
6015901543.0,03613-010,330000,2022-12-15,78
14411500417.0,08295-300,290000,2022-12-16,60
10126700116.0,05517-090,1170000,2022-12-19,336
11139200738.0,03807-310,370000,2022-12-15,103
10600800694.0,02957-120,199593,2022-12-15,69
11824001044.0,03237-090,400000,2022-12-07,67
5915101380.0,03665-000,332000,2022-12-14,140
9143900259.0,04339-100,265000,2022-12-12,129
24514100461.0,08473-620,210000,2022-12-13,52
14023505861.0,08230-820,194000,2022-12-17,61
7805200191.0,05125-040,1100000,2022-12-22,344
6507200530.0,02144-080,520000,2022-12-16,178
11265200474.0,08030-310,195288,2022-12-15,60
12700600540.0,02850-177,300000,2022-12-16,140
23502600226.0,08472-320,54826,2021-10-01,24
28101400034.0,04890-570,400000,2022-12-19,100
4807400096.0,04151-020,375000,2022-12-16,363
5108600615.0,03206-070,560000,2022-12-16,101
10136100294.0,05619-050,1500000,2022-12-20,314
13102400468.0,08061-300,400000,2022-12-14,73
11208000410.0,08090-440,450000,2022-12-15,80
4943301045.0,04174-090,365000,2022-12-16,100
8745500797.0,04728-190,376000,2022-12-09,100
5705800193.0,03508-000,320000,2022-12-23,160
14201300373.0,03685-040,340000,2022-12-14,110
18425400472.0,05790-200,420000,2022-12-16,100
13039800301.0,03819-330,355000,2022-12-19,59
11139502408.0,03807-310,270000,2022-11-18,88
11401702138.0,08240-500,340000,2022-12-16,61
5704000738.0,03509-000,2388000,2022-12-19,226
16704800408.0,05885-360,340000,2022-12-16,75
18424900730.0,05892-340,100000,2022-12-20,60
16615500972.0,05867-000,340000,2022-12-18,64
19209200070.0,08142-270,100000,2022-12-23,60
10160102633.0,05590-100,370000,2022-12-19,120
7852810942.0,05143-320,428000,2022-12-16,63
16520700044.0,05833-070,250000,2022-12-19,30
15511000123.0,03920-090,400000,2022-12-16,130
15524200193.0,03986-100,206360,2022-12-19,131
6848300349.0,02248-000,520000,2022-12-14,106
17611000321.0,04843-010,1500000,2022-12-20,196
7019800173.0,02338-030,1600000,2022-12-19,322
13404400401.0,08160-380,260000,2022-11-29,60
16034200211.0,05396-450,1145000,2022-12-14,176
18309900383.0,05798-280,575000,2022-12-19,72
5907401575.0,03650-000,350000,2022-12-19,167
11119201283.0,08062-080,169299,2022-12-20,67
11639300502.0,03438-000,51988,2022-12-26,80
8507300170.0,04582-040,530000,2022-12-19,110
12116600013.0,04459-330,500000,2022-12-26,60
15027400291.0,03965-000,460000,2022-12-21,81
7106411116.0,02611-003,200000,2022-12-19,138
5132800505.0,03141-030,1800000,2022-12-16,264
16913700872.0,05766-360,440000,2022-12-16,56
17332100230.0,04467-050,430000,2022-12-02,156
6024202271.0,03712-010,345000,2022-12-21,170
17231201759.0,04328-060,250000,2022-12-21,80
11240700104.0,08011-320,300000,2022-12-27,180
19503300842.0,08390-110,17000,2022-12-23,60
3508400131.0,01552-001,1175316,2022-12-27,130
23506600042.0,08472-060,245000,2022-12-14,24
14404202491.0,08290-001,283000,2022-12-22,63
6749600018.0,02317-170,730000,2022-12-14,233
8109900232.0,05439-010,4800000,2022-12-21,347
30010700551.0,05679-165,1990303,2022-12-21,351
30106200140.0,05707-000,400000,2022-12-21,60
11204400031.0,08090-230,350000,2022-12-13,126
14202002031.0,03685-010,185000,2022-12-21,51
5813101020.0,03530-010,325000,2022-12-20,73
19817000043.0,02279-140,190000,2022-12-21,45
15918400280.0,05529-090,150000,2022-12-20,75
2506800417.0,03052-060,200000,2022-12-22,66
11652200249.0,03463-030,700000,2022-12-15,180
8515700832.0,04557-020,500000,2022-12-16,57
4928203208.0,04288-000,424285,2022-12-14,142
10504000054.0,05159-260,430000,2022-12-21,160
10508100029.0,05171-020,650000,2022-12-28,135
29900600884.0,01453-080,1800000,2022-12-20,86
5505400701.0,03421-000,568000,2022-12-16,108
11137201370.0,03805-110,375000,2022-12-21,106
15926201038.0,05366-000,430000,2022-12-08,141
14420800231.0,08290-220,234742,2022-12-21,53
16616900291.0,05869-170,216997,2022-12-27,70
1106900480.0,05410-002,1325000,2022-12-08,158
21402001035.0,02998-020,270000,2022-12-21,74
8618300217.0,04610-000,6230000,2022-12-16,576
12301600423.0,05634-100,360000,2022-12-22,142
6109100285.0,03633-030,354786,2022-12-23,123
5104200442.0,03145-050,620000,2022-12-19,114
6419300861.0,02122-080,940000,2022-12-16,137
16021701010.0,05367-140,520000,2022-12-19,129
17616403297.0,04847-900,358000,2022-12-23,52
5820400623.0,03552-050,362406,2022-12-22,117
17126705912.0,05634-001,1500000,2022-12-26,100
7031400023.0,02345-030,1420000,2022-12-16,268
6749400590.0,02317-170,950000,2022-12-20,337
5711000561.0,03512-020,535000,2022-12-20,112
16913100549.0,05765-200,340000,2022-12-22,70
20110500626.0,05547-030,850000,2022-12-20,154
12728200407.0,02636-030,615000,2022-12-22,245
18501301271.0,05565-060,153000,2022-12-22,95
18511800327.0,05547-130,270000,2022-12-23,30
16930407150.0,05787-902,620000,2022-12-23,157
13428001450.0,08121-430,180000,2022-12-28,92
13822400253.0,08430-330,100000,2022-12-27,100
14502100551.0,08285-340,290000,2022-12-21,40
11633600962.0,03478-040,280000,2022-12-23,64
7151700830.0,02436-070,400000,2022-12-21,114
13808501161.0,08247-025,250000,2022-12-19,80
5918100539.0,03621-010,235000,2022-12-29,93
13818600456.0,08430-470,171500,2022-12-23,148
17814700182.0,04832-090,250000,2022-12-27,147
11351100687.0,03691-000,450000,2022-12-26,102
7510400831.0,02536-070,416830,2022-12-27,161
7852811248.0,05143-320,425000,2022-12-23,60
5700400677.0,03504-010,440000,2022-12-23,105
3408200629.0,01544-010,455000,2022-12-22,149
11122700430.0,08051-580,350000,2022-12-23,70
11824001079.0,03237-090,100000,2022-12-26,66
14514901503.0,08275-270,380000,2022-12-22,89
3010701284.0,03304-000,750000,2022-12-20,135
12416500596.0,05171-010,453000,2022-12-22,83
5307601603.0,03349-050,440000,2022-12-29,119
16604800376.0,05854-040,500000,2022-12-21,87
12312300043.0,05658-010,1301885,2022-12-16,258
14210200335.0,08223-070,70000,2022-12-28,72
16831901017.0,05763-901,580000,2022-12-16,225
18900103139.0,02995-000,285000,2022-12-26,59
18411001023.0,05790-240,188000,2022-12-26,160
14209500835.0,08220-180,420000,2022-12-21,75
13937000444.0,08041-460,350000,2022-12-21,118
20101201255.0,05570-230,285000,2022-12-27,120
12207100536.0,05842-020,450000,2022-12-27,228
16832102071.0,05763-510,774000,2022-12-08,114
6219800893.0,03089-040,475000,2022-12-23,150
27403100059.0,04883-255,250000,2022-12-28,120
16033900234.0,05396-300,1135000,2022-12-27,295
11422300160.0,08220-730,286950,2022-12-30,100
10138500125.0,05616-011,1038000,2022-12-20,129
11616000707.0,03367-040,180000,2022-12-27,280
5511600377.0,03424-030,345000,2022-12-26,79
6718700932.0,02309-080,250000,2022-12-27,65
11152200487.0,03877-110,300000,2022-12-29,100
17616404250.0,04847-900,470000,2022-12-23,52
17127300142.0,05639-040,1260000,2022-12-26,484
17407800161.0,04850-110,300000,2022-12-28,150
7852800637.0,05143-300,120000,2022-12-28,170
11926700111.0,04243-090,220000,2022-12-29,81
6842600502.0,02244-110,600000,2022-12-28,81
12316100804.0,05654-010,1300000,2022-12-22,333
24508300152.0,08490-585,61486,2022-05-30,20
6853401492.0,02245-140,750000,2022-12-29,190
6105100485.0,03603-020,228000,2022-12-29,120
4710900825.0,04301-011,450000,2022-12-20,88
5911500841.0,03662-040,290000,2022-12-27,85
7518400790.0,02521-020,675000,2022-12-20,145
18312400221.0,05782-370,600000,2022-12-23,90
18312002269.0,05782-470,365000,2022-12-29,79
12415701237.0,05160-380,170000,2022-12-20,58
21402100726.0,02998-050,400000,2022-10-13,71
14039100262.0,08050-595,165000,2022-12-29,230
9527500095.0,04783-170,1350000,2022-12-23,392
9424700431.0,04921-195,580000,2022-12-29,130
14022505566.0,08230-011,288000,2022-12-23,68
16532900388.0,05822-000,285754,2022-12-29,95
11916500578.0,04257-190,240000,2022-12-28,51
5131000343.0,03144-020,650000,2022-12-28,112
9807100283.0,05076-000,338000,2022-12-14,57
15704100774.0,04193-000,300000,2022-12-29,86
9506500411.0,04802-090,589187,2022-12-30,213
15531101537.0,03923-100,188000,2022-12-29,210
6726500084.0,02269-090,800000,2022-12-23,277
21402001329.0,02998-060,340000,2022-12-28,71
12004202814.0,04368-130,490000,2022-12-21,74
7852810195.0,05143-320,435000,2022-12-29,60
14734100968.0,08275-580,28000,2023-01-04,137
7534301041.0,02722-070,750000,2022-12-20,110
12315200074.0,05653-050,880000,2022-12-20,263
15500801359.0,03918-010,280000,2022-12-29,65
13518400117.0,08150-590,357200,2022-12-27,133
16700200112.0,05888-060,180000,2022-12-30,48
11412103850.0,08295-510,530000,2022-12-26,113
21402104144.0,02998-060,280000,2022-11-30,54
16207200844.0,04815-220,835000,2022-12-29,139
5908900850.0,03655-020,400000,2023-01-03,100
14510600037.0,08275-070,470000,2022-12-27,141
14811800442.0,03905-110,370000,2022-12-28,116
407100350.0,01520-010,150000,2023-01-03,80
14012705325.0,08050-305,350000,2023-01-05,150
17126707214.0,05634-001,1500000,2023-01-09,137
21402600575.0,02998-070,280000,2022-12-29,138
6720602810.0,02307-190,440000,2023-01-04,95
11012101435.0,03736-020,360000,2022-12-23,68
6814601834.0,02254-010,430000,2022-12-29,125
11608800651.0,03431-000,750000,2022-12-28,108
20110504680.0,05547-030,670000,2022-12-22,217
18425600250.0,05791-050,355000,2022-12-26,109
20110502912.0,05547-030,680000,2022-12-29,142
16832101200.0,05763-450,900000,2023-01-02,125
15922300521.0,05542-140,1400000,2022-12-28,373
7617300360.0,02723-060,520000,2022-12-29,95
16536800515.0,05833-230,460000,2022-12-27,140
9003300161.0,04645-060,1310000,2023-01-05,267
11310200385.0,03556-070,393000,2022-12-27,182
16831900691.0,05763-902,650000,2023-01-03,155
5600200692.0,03502-000,605000,2023-01-03,201
7618302383.0,02723-050,685000,2022-12-28,134
6608401159.0,02279-010,468000,2022-12-27,120
10147000059.0,05611-060,2555000,2023-01-02,470
16307700024.0,04830-390,482000,2023-01-04,120
5912201414.0,03663-000,450000,2022-12-29,85
13407000341.0,08160-195,390000,2022-12-29,86
7525801452.0,02536-140,865000,2023-01-04,206
15218800030.0,08330-051,430000,2022-12-29,56
6652502224.0,02218-010,300000,2022-12-20,100
18312101143.0,05782-370,480000,2022-12-09,81
8121500613.0,05432-010,3500000,2022-12-28,199
5803900710.0,03542-000,540000,2022-12-27,76
13011500265.0,03729-030,400000,2023-01-06,105
6602300792.0,02279-010,302000,2023-01-05,64
7039402858.0,02411-010,260000,2023-01-06,96
16036501454.0,05386-320,540000,2023-01-05,144
8958800283.0,04371-000,755000,2023-01-06,153
7602301234.0,02733-110,335000,2023-01-05,118
9010600556.0,04676-110,1000000,2023-01-10,220
11410701459.0,08295-350,340000,2022-12-23,75
17001505667.0,05713-420,950000,2023-01-06,177
12007801972.0,04437-901,535000,2022-12-29,168
7646300942.0,02751-000,490000,2023-01-05,115
14202001817.0,03685-010,270000,2022-12-22,51
17002401199.0,05713-430,610000,2023-01-05,183
7700600724.0,02936-030,570000,2023-01-06,132
14404202775.0,08290-001,305000,2023-01-04,60
13448000530.0,08111-510,160000,2023-01-12,80
14718600463.0,03572-190,550000,2023-01-04,150
9002500300.0,04645-040,2600000,2022-12-29,465
21402501011.0,02998-030,280000,2022-12-29,54
13236900260.0,08161-300,420000,2023-01-09,204
17126707834.0,05634-001,2100000,2023-01-02,197
16627100370.0,05854-180,350000,2023-01-03,50
16701700852.0,05889-380,410000,2022-12-01,88
16017708286.0,05376-120,400000,2023-01-13,94
13808000529.0,08246-090,244000,2022-12-29,59
9038600501.0,04677-002,630000,2023-01-10,108
9407000141.0,04921-080,450000,2023-01-11,180
5104701042.0,03201-070,430000,2023-01-10,61
13823000313.0,08430-350,335000,2023-01-03,125
12210700271.0,05845-240,400000,2023-01-04,138
12322801614.0,05628-090,550000,2023-01-09,139
11005000270.0,03720-170,460000,2023-01-10,174
5021400381.0,04240-030,320000,2023-01-04,76
21402001681.0,02998-060,100200,2023-01-12,74
11333501845.0,03666-020,264000,2023-01-10,97
13451700475.0,08120-480,270000,2023-01-11,92
4009702117.0,04211-000,1430000,2023-01-06,223
15518001125.0,03985-070,380000,2022-12-09,119
21402000195.0,02998-020,350000,2023-01-10,73
11027801081.0,03626-060,280000,2023-01-10,125
10726600392.0,02864-060,550000,2023-01-06,118
12312600357.0,05658-000,1450000,2023-01-10,264
11029600650.0,03625-020,570000,2023-01-09,144
14906200817.0,03932-010,300000,2023-01-10,49
16816300784.0,05763-390,100000,2023-01-17,117
8107800370.0,05453-000,1235000,2023-01-05,180
12319600141.0,05657-160,1204000,2023-01-16,341
11124700896.0,03801-010,213000,2023-01-13,109
14406500684.0,08290-370,350000,2023-01-09,59
9141300203.0,04377-040,340000,2023-01-06,57
6848200492.0,02067-050,550000,2023-01-16,132
16831901149.0,05763-901,550000,2023-01-10,225
15110700401.0,08330-470,280000,2023-01-11,108
14715200359.0,03576-100,398000,2023-01-02,120
8824800289.0,04741-190,900000,2023-01-09,109
4302200375.0,04275-050,500000,2023-01-09,184
14503600035.0,08280-160,650000,2023-01-12,155
16200132606.0,04661-300,593011,2023-01-18,95
13805001095.0,08246-060,600000,2023-01-11,261
4712703857.0,04302-040,730000,2023-01-13,140
9506300054.0,04802-100,500000,2023-01-17,149
11400200503.0,08240-730,250000,2022-12-28,66
12409108678.0,05171-030,335000,2023-01-12,71
14405000637.0,08290-310,360000,2022-12-29,106
13801500070.0,08210-540,680000,2023-01-12,220
18603200059.0,05583-000,320000,2023-01-12,149
13413000224.0,08110-030,317500,2023-01-19,120
30806000284.0,02854-030,140000,2023-01-12,61
11026600617.0,03673-000,300000,2023-01-19,182
11809700328.0,03251-190,525000,2023-01-11,184
17121901276.0,05727-230,940000,2023-01-16,243
18311001544.0,05782-400,1165000,2023-01-13,271
18312002056.0,05782-470,460000,2023-01-19,61
14204500330.0,03693-080,560000,2023-01-11,151
12312900172.0,05653-050,1300000,2023-01-03,191
9424500092.0,04921-250,800000,2023-01-13,150
13801500550.0,08210-540,72000,2023-01-18,142
16810800548.0,05794-310,410000,2023-01-06,160
11429701454.0,08240-173,390000,2023-01-20,68
13944700448.0,08032-280,280000,2023-01-17,100
16028600929.0,05382-070,470000,2023-01-18,95
18312000843.0,05782-470,380000,2023-01-16,82
18803101453.0,05181-300,111651,2023-01-23,74
12512404292.0,05174-000,450000,2023-01-17,78
16832004981.0,05763-913,650000,2023-01-16,160
15300700079.0,03977-060,390000,2023-01-16,91
15117700499.0,08340-480,345000,2023-01-12,105
13012600689.0,03728-000,430000,2023-01-16,68
11839300182.0,03242-040,271000,2023-01-16,61
20110500421.0,05547-030,15273,2023-01-24,154
9133800308.0,04330-040,765000,2023-01-13,353
9039700249.0,04674-020,641900,2023-01-20,150
14504202521.0,08280-350,238000,2023-01-09,52
7618202982.0,02723-050,350000,2023-01-17,110
12301300462.0,05634-100,550000,2023-01-24,111
14214200984.0,08225-330,170000,2023-01-18,101
18312201482.0,05782-370,480000,2023-01-10,100
11031400256.0,03874-200,600000,2023-01-18,209
17009100178.0,05705-240,700000,2023-01-18,133
30304300214.0,03381-040,380000,2022-12-21,78
21402100270.0,02998-050,260000,2023-01-17,54
5907301317.0,03650-030,319000,2023-01-20,56
17520801658.0,04842-060,135562,2023-01-18,36
16022801140.0,05367-260,410000,2023-01-23,113
11726500739.0,03277-000,200000,2023-01-20,85
23005500169.0,08255-360,100000,2023-01-18,35
20705000281.0,05282-100,120000,2023-01-18,71
9127500829.0,04349-130,600000,2023-01-09,129
18603100437.0,05583-000,115000,2023-01-18,17
18411800015.0,05790-230,18297,2023-01-21,80
5514400557.0,03425-060,1470000,2023-01-17,185
7825100530.0,05126-010,300000,2023-01-18,188
19421400622.0,08370-345,100000,2023-01-19,100
13830100050.0,08431-221,150000,2023-01-25,80
9010502139.0,04676-051,450000,2023-01-18,134
20103900304.0,05571-120,316000,2023-01-20,74
13446403281.0,08140-060,370000,2023-01-18,55
16930405743.0,05787-902,560000,2023-01-18,81
5914701759.0,03665-010,325000,2023-01-23,83
13625901039.0,08460-160,77500,2023-01-19,21
6104201571.0,03645-020,650000,2023-01-13,181
14411700181.0,08295-345,335000,2023-01-13,144
14716200433.0,03576-020,405000,2023-01-17,62
17417800148.0,04840-720,264000,2023-01-19,96
14707503364.0,03573-170,400000,2023-01-19,72
20110501312.0,05547-030,850000,2023-01-16,154
15222500577.0,08320-550,460000,2023-01-18,89
15917000041.0,05596-060,550000,2023-01-18,175
17301601912.0,04438-090,765000,2023-01-17,202
12731201427.0,02636-100,640621,2023-01-20,167
7514100921.0,02530-020,280000,2023-01-19,84
18111000293.0,05886-480,330000,2023-01-11,120
14003400096.0,08235-750,575000,2023-01-24,40
7219102151.0,02467-060,400000,2023-01-18,158
26702900188.0,04858-230,55051,2023-01-26,40
16121600208.0,04470-080,550000,2023-01-23,60
18901900407.0,02991-000,3000000,2023-01-20,320
10304700362.0,04902-000,765000,2023-01-20,138
16809000258.0,05794-380,335016,2023-01-26,72
10304700435.0,04902-000,760000,2023-01-20,136
9517100159.0,04792-020,1352632,2023-01-23,304
10305100075.0,05801-060,460000,2023-01-24,180
15301500472.0,03977-250,280000,2023-01-18,53
14826800303.0,03910-070,600000,2023-01-23,149
5907301351.0,03650-030,275000,2023-01-24,56
10415600919.0,02911-010,455000,2022-12-08,159
21402601172.0,02998-070,250000,2023-01-20,53
8627400301.0,04622-010,2525000,2023-01-17,266
10155601082.0,05358-160,650000,2023-01-20,129
18311002273.0,05782-450,102637,2023-01-27,146
21402500902.0,02998-030,330000,2023-01-21,54
14405000734.0,08290-310,330000,2023-01-12,115
6108002166.0,03638-090,615000,2023-01-23,95
17811500182.0,04858-030,90000,2023-01-23,200
20110501339.0,05547-030,700000,2023-01-24,154
5912900241.0,03662-020,350000,2023-01-26,50
11360300251.0,03557-070,450000,2023-01-11,95
6812300756.0,02253-010,650000,2023-01-17,123
